=========================================
== CST Matrix Calculation Priority Log ==
=========================================
Priorities are sorted in ascending order beginning with the lowest priority
 
Group | Shape-ID | ShapeName | Material | User-priority | 2D/3D-Geometry | Material-attributes | Shape-attributes | Feature-ID | Schemetype
4 | 1615 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1607) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1616 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1608) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1617 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1609) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1618 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1610) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1619 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1611) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1620 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1612) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1621 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1613) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1622 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1614) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1623 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1615) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1624 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1616) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1625 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1617) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1626 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1618) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1627 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1619) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1628 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1620) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1629 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1621) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1630 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1622) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1631 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1623) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1632 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1624) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1633 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1625) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1634 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1626) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1635 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1627) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1636 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1628) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1637 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1629) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1638 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1630) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1639 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1631) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1640 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1632) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1641 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1633) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1642 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1634) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1643 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1635) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1644 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1636) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1645 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1637) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1646 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1638) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1647 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1639) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1648 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1640) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1649 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1641) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1650 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1642) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1651 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1643) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1652 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1644) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1653 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1645) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1654 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1646) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1655 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1647) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1656 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1648) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1657 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1649) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1658 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1650) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1659 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1651) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1660 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1652) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1661 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1653) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1662 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1654) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1663 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1655) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1664 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1656) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1665 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1657) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1666 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1658) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1667 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1659) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1668 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1660) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1669 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1661) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1670 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1662) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1671 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1663) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1672 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1664) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1673 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1665) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1674 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1666) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1675 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1667) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1676 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1668) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1677 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1669) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1678 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1670) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1679 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1671) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1680 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1672) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1681 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1673) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1682 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1674) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1683 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1675) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1684 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1676) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1685 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1677) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1686 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1678) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1687 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1679) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1688 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1680) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1689 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1681) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1690 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1682) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1691 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1683) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1692 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1684) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1693 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1685) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1694 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1686) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1695 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1687) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1696 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1688) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1697 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1689) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1698 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1690) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1699 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1691) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1700 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1692) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1701 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1693) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1702 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1694) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1703 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1695) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1704 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1696) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1705 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1697) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1706 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1698) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1707 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1699) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1708 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1700) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1709 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1701) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1710 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1702) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1711 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1703) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1712 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1704) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1713 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1705) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1714 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1706) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1715 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1707) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1716 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1708) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1717 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1709) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1718 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1710) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1719 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1711) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1720 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1712) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1721 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1713) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1722 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1714) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1723 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1715) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1724 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1716) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1725 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1717) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1726 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1718) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1727 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1719) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1728 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1720) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1729 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1721) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1730 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1722) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1731 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1723) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
4 | 1732 | Antena(PCB1)/Nets/NONE:VIA_TOP_LAYER_BOTTOM_LAYER (Lump 1724) | Antena(PCB1)/VIAS_MATERIAL | n/a | yes | pec.rho.surface-impedance. | solid. | n/a | FIT_TD
